pid,ae_b_20,ae_b_60,ae_b_120,ae_b_250,ae_c_20,ae_c_60,ae_c_120,ae_c_250,rel20,win20,rel60,win60,rel120,win120,rel250,win250,gap_pct,group,abs_gap,gap_q,direction
P14008,4.212454212454213,7.472527472527473,12.197802197802197,9.249084249084248,4.214759016211653,8.054410634023366,11.076951889764695,6.675266671093392,0.0005471403702446155,False,0.07786965837665633,False,-0.09188952975802946,True,-0.2782780985312886,True,25.595864002804063,ผลไม้,25.595864002804063,Q3,price ROSE since training
P14009,3.2967032967032965,5.824175824175824,8.571428571428571,8.736263736263735,3.390672886327946,4.936006483140883,7.200172186771155,5.935906308911222,0.028504108852810354,False,-0.1524970000644899,True,-0.1599799115433652,True,-0.32054405772211164,True,54.95507399577168,ผลไม้,54.95507399577168,Q4 (largest gap),price ROSE since training
P14010,7.545787545787546,14.487179487179487,11.886446886446887,9.523809523809524,6.993077651921646,13.718252587231088,11.072718442141355,7.552277006072439,-0.07324747622591776,True,-0.05307637008493373,True,-0.06845851010644384,True,-0.20701091436239394,True,-13.07538358905937,ผลไม้,13.07538358905937,Q2,price FELL since training
P14011,7.289377289377289,14.871794871794872,12.747252747252746,10.512820512820513,6.7989437117244735,14.010225931803385,11.94744105915447,8.29962166587075,-0.06728058628101441,True,-0.05793308389597932,True,-0.06274384794564071,True,-0.21052379275863592,True,2.8819581523884783,ผลไม้,2.8819581523884783,Q1 (smallest gap),price ROSE since training
P14012,8.937728937728938,21.135531135531135,25.67765567765568,13.04029304029304,9.048698006095467,21.426156403817536,25.76288636874803,12.866268702915736,0.012415801501664946,False,0.013750554288074108,False,0.0033192551595167185,False,-0.013345124748315732,True,26.418938585427377,ผลไม้,26.418938585427377,Q3,price ROSE since training
P14013,8.205128205128204,19.084249084249084,22.747252747252748,11.593406593406593,8.41414042881557,19.51601347032484,22.89921861865145,11.35062770354442,0.025473364761897616,False,0.02262412234139756,False,0.006680625264387352,False,-0.020941117514177935,True,26.6431782286478,ผลไม้,26.6431782286478,Q3,price ROSE since training
P14014,5.1098901098901095,13.36996336996337,13.956043956043956,11.904761904761905,5.315978738414499,13.413274478563022,13.817362691019918,11.811737605503627,0.04033132300154715,False,0.003239433602110894,False,-0.009937004029281486,True,-0.007814041137695384,True,4.834059671471671,ผลไม้,4.834059671471671,Q1 (smallest gap),price ROSE since training
P14015,4.597069597069597,11.923076923076923,12.728937728937728,10.054945054945055,4.817368699517442,12.014148928743579,12.829119015089322,10.175676401718196,0.04792163742490983,False,0.0076382972494614025,False,0.007870357156657605,False,0.012007161263776866,False,11.44372220321587,ผลไม้,11.44372220321587,Q2,price ROSE since training
P14016,4.542124542124542,7.985347985347985,8.754578754578755,12.673992673992673,4.73902352301629,7.635759346651071,8.317991193834242,11.917791722895025,0.043349533696328456,False,-0.04377876071754941,True,-0.04986962513943603,True,-0.059665566372733535,True,16.88957755667917,ผลไม้,16.88957755667917,Q2,price ROSE since training
P14017,3.47985347985348,5.274725274725275,12.326007326007327,16.135531135531135,3.6035206833165208,5.394604106525798,12.420855413863073,16.263082986349588,0.035538048995168575,False,0.02272702852884925,False,0.007694956310436491,False,0.007905029573992632,False,27.277167277167283,ผลไม้,27.277167277167283,Q3,price ROSE since training
P14019,7.17948717948718,8.791208791208792,10.219780219780219,30.87912087912088,11.981328496129521,11.8499023381607,20.94964104956323,24.70392530392378,0.6688278976751832,False,0.3479263909657795,False,1.0499111134518861,False,-0.19997964318253958,True,48.292867981790586,ผลไม้,48.292867981790586,Q4 (largest gap),price ROSE since training
P14020,7.619047619047619,12.6007326007326,19.45054945054945,39.010989010989015,7.818816188490871,10.561954540210765,16.299735436072716,29.839851686806032,0.026219624739426864,False,-0.16179837515187823,True,-0.16199100300417105,True,-0.23509112577483135,True,30.78681759884013,ผลไม้,30.78681759884013,Q3,price ROSE since training
P14021,2.5641025641025643,5.128205128205129,8.498168498168498,12.857142857142858,2.652616885118869,5.1258474217229715,8.421052939725882,12.394669878613819,0.034520585196358804,False,-0.0004597527640206467,True,-0.009074373902945732,True,-0.035970120552258594,True,8.263464007855585,ผลไม้,8.263464007855585,Q1 (smallest gap),price ROSE since training
P14026,1.098901098901099,2.183150183150183,2.3003663003663,2.336996336996337,6.376569182008177,6.027169699197287,12.583445314959292,13.913585467216295,4.802677955627441,False,1.7607673286591605,False,4.470191992012559,False,4.953618859796314,False,64.02424884884223,ผลไม้,64.02424884884223,Q4 (largest gap),price ROSE since training
P14027,1.2820512820512822,2.197802197802198,3.5164835164835164,4.985347985347985,3.539656963977185,4.76810421087803,8.529122712411286,10.19192034682948,1.7609324319022044,False,1.1694874159495035,False,1.4254692713419597,False,1.0443749115976841,False,36.7671315039736,ผลไม้,36.7671315039736,Q3,price ROSE since training
P14030,2.8205128205128207,3.8827838827838828,7.17948717948718,12.820512820512821,3.0911903101882654,5.026121006780492,9.316509638077173,12.81624262324183,0.0959674736122031,False,0.29446324042554173,False,0.2976566995893205,False,-0.0003330753871372707,True,5.692795516554828,ผลไม้,5.692795516554828,Q1 (smallest gap),price ROSE since training
P14033,4.395604395604396,10.842490842490843,12.93040293040293,5.183150183150183,4.290121364942837,10.078350095085172,11.912815611004392,3.7621082962650956,-0.023997389475504685,True,-0.0704764946086987,True,-0.07869726294498612,True,-0.27416567852977314,True,-1.8553022794846457,ผลไม้,1.8553022794846457,Q1 (smallest gap),price FELL since training
P14034,4.871794871794871,13.04029304029304,15.750915750915752,4.945054945054945,5.39661625453404,11.810935806442092,14.4120848659194,7.729233179336939,0.10772649435172409,False,-0.09427374293295189,True,-0.08500019339627998,True,0.5630227095992476,False,17.51250307452652,ผลไม้,17.51250307452652,Q2,price ROSE since training
P14035,4.285714285714286,9.487179487179487,11.758241758241759,4.835164835164835,4.573488172594008,9.469012054331573,11.47292241246709,5.202585772280291,0.06714724027193518,False,-0.0019149456245098541,True,-0.02426547707055594,True,0.07598933017615123,False,15.483470708145,ผลไม้,15.483470708145,Q2,price ROSE since training
P14036,2.490842490842491,6.7765567765567765,9.780219780219781,10.87912087912088,2.812791426103194,6.750751858665829,9.660094376448747,10.700330210256052,0.12925302842084105,False,-0.0038079689644478824,True,-0.012282485104678777,True,-0.016434293804746793,True,30.581251927227868,ผลไม้,30.581251927227868,Q3,price ROSE since training
P15001,4.688644688644689,8.168498168498168,13.113553113553113,25.98901098901099,4.833378494877518,4.969455844753391,7.472331036578168,18.188507303650127,0.03086900711059564,False,-0.3916316387364683,True,-0.43018257737825705,True,-0.30014623059950885,True,101.6849460463471,พืชอาหาร,101.6849460463471,Q4 (largest gap),price ROSE since training
P15002,4.688644688644689,8.168498168498168,12.472527472527473,20.0,4.6911760826250575,4.659795488630023,5.331866337702825,9.366190326956165,0.0005398988723754932,False,-0.4295407316609882,True,-0.5725111570652361,True,-0.5316904836521917,True,120.47377326565142,พืชอาหาร,120.47377326565142,Q4 (largest gap),price ROSE since training
P15003,4.322344322344322,7.069597069597069,11.593406593406593,19.12087912087912,3.5737813593267083,4.0106206481710025,7.463644928984589,12.401921869634272,-0.17318448212187168,True,-0.43269459225353174,True,-0.3562164089691018,True,-0.35139374130073636,True,125.18763578905788,พืชอาหาร,125.18763578905788,Q4 (largest gap),price ROSE since training
P15007,4.688644688644689,8.516483516483516,14.780219780219781,32.472527472527474,4.10068598597041,5.007888402694311,7.624466724884816,20.855826451228214,-0.1254005670547486,True,-0.41197697465137767,True,-0.4841438870152281,True,-0.3577393546322276,True,104.75463565752256,พืชอาหาร,104.75463565752256,Q4 (largest gap),price ROSE since training
P15008,4.322344322344322,8.095238095238095,13.717948717948717,21.63003663003663,4.003160329965445,4.777068504920373,7.723057170490642,13.12937506651267,-0.07384511010121489,True,-0.4098915376274833,True,-0.4370107857025513,True,-0.3930026429876446,True,86.15143555002534,พืชอาหาร,86.15143555002534,Q4 (largest gap),price ROSE since training
P15009,4.688644688644689,8.516483516483516,14.139194139194139,22.05128205128205,4.729854150569483,7.585496140923692,12.258661710298979,20.017950288542025,0.008789205551147428,False,-0.10931593700121806,True,-0.1330013868104608,True,-0.0922092311010012,True,61.82176352190485,พืชอาหาร,61.82176352190485,Q4 (largest gap),price ROSE since training
P15010,3.956043956043956,9.816849816849818,17.94871794871795,11.172161172161172,4.13231446542146,9.981652172493847,18.157994686028896,11.278932187146756,0.04455726764820225,False,0.016787702645828396,False,0.011659703935895643,False,0.009556881013463794,False,56.581055607917065,พืชอาหาร,56.581055607917065,Q4 (largest gap),price ROSE since training
P15011,3.956043956043956,9.816849816849818,17.94871794871795,14.835164835164836,4.445204458830557,9.50256072383224,18.13796168456584,14.796500181540464,0.12364890487105742,False,-0.03201526954992493,True,0.010543579568668282,False,-0.002606284059124289,True,74.02337228714525,พืชอาหาร,74.02337228714525,Q4 (largest gap),price ROSE since training
P15012,3.663003663003663,9.523809523809524,16.575091575091577,13.717948717948717,4.089280446370442,9.88284163422637,16.770840585450113,13.500673384893508,0.11637356185913082,False,0.03769837159376887,False,0.011809829796216672,False,-0.015838762596547953,True,56.78331495036599,พืชอาหาร,56.78331495036599,Q4 (largest gap),price ROSE since training
P15013,4.908424908424909,12.967032967032967,23.406593406593405,10.989010989010989,5.633923680791051,13.046420729640639,23.318507267878605,11.357254531357315,0.14780683944474396,False,0.006122276607879772,False,-0.003763304517862356,True,0.03351016235351564,False,52.19802412532068,พืชอาหาร,52.19802412532068,Q4 (largest gap),price ROSE since training
P15014,4.322344322344322,10.915750915750916,19.157509157509157,14.432234432234432,4.552402552230891,11.074502406976162,19.30267570132301,14.690626165369055,0.05322533623646893,False,0.014543341310232258,False,0.007577527048027183,False,0.01790379267658681,False,62.31442954743926,พืชอาหาร,62.31442954743926,Q4 (largest gap),price ROSE since training
P15015,3.8095238095238093,9.67032967032967,16.813186813186814,14.285714285714286,4.297838595323947,10.119268675863525,16.990868243542348,14.021936661157852,0.12818263127253618,False,0.04642437443588732,False,0.010567980498270327,False,-0.018464433718950398,True,51.37903980204592,พืชอาหาร,51.37903980204592,Q4 (largest gap),price ROSE since training
P15016,2.619047619047619,5.549450549450549,7.930402930402931,13.113553113553113,2.700277852488088,5.672272077846876,8.038409054934323,13.234485500461453,0.031015180040906296,False,0.022132196206070764,False,0.013619248035598261,False,0.009221939001669491,False,85.93626129697161,พืชอาหาร,85.93626129697161,Q4 (largest gap),price ROSE since training
P15017,2.619047619047619,5.549450549450549,7.930402930402931,12.692307692307692,2.7040753906026427,5.617514166639838,7.812471089345632,12.566337557502719,0.03246514913919083,False,0.012264929038069819,False,-0.014870851089442312,True,-0.009924919711906972,True,123.61900675748149,พืชอาหาร,123.61900675748149,Q4 (largest gap),price ROSE since training
P15018,2.326007326007326,5.256410256410256,8.644688644688644,15.787545787545788,2.645290724087111,5.631948645734962,9.027043255257519,16.141644711896177,0.13726672074926174,False,0.07144388870079764,False,0.04423000368021307,False,0.022429003792959656,False,108.7137594105398,พืชอาหาร,108.7137594105398,Q4 (largest gap),price ROSE since training
P15019,2.3443223443223444,4.542124542124542,5.824175824175824,8.68131868131868,2.239869868799007,4.4335052993271375,5.635043217585637,8.141656868623727,-0.04455550909042359,True,-0.023913752648138234,True,-0.03247371169756038,True,-0.06216357589270986,True,80.33945221445221,พืชอาหาร,80.33945221445221,Q4 (largest gap),price ROSE since training
P15020,2.2527472527472527,4.450549450549451,5.732600732600733,8.113553113553113,2.0993694962162674,4.352103502322466,5.5156935667380305,7.491107088305575,-0.06808476021619347,True,-0.022119953799149675,True,-0.03783748005144901,True,-0.0767168238792677,True,106.33220313722566,พืชอาหาร,106.33220313722566,Q4 (largest gap),price ROSE since training
P15021,2.2344322344322345,5.164835164835165,7.545787545787546,12.307692307692308,2.717270079113188,5.62858645819919,7.986353137117603,12.75524895357125,0.21608972393098413,False,0.0897901440343112,False,0.05838563419082798,False,0.03636397747766403,False,95.35682981962452,พืชอาหาร,95.35682981962452,Q4 (largest gap),price ROSE since training
P15030,0.0,0.0,0.0,1.6483516483516483,0.3354179186698718,0.9051787268111121,1.314304421672891,2.3904925196162075,,False,,False,,False,0.45023212856716593,False,28.363142800849413,พืชอาหาร,28.363142800849413,Q3,price ROSE since training
P15031,0.0,0.27106227106227104,0.7106227106227107,2.9816849816849818,0.17766960898598472,1.3365657093760732,1.216539557600196,1.7336466583140167,,False,,False,0.7119345320868737,False,-0.41856813547945143,True,28.529506054104708,พืชอาหาร,28.529506054104708,Q3,price ROSE since training
P15033,5.586080586080586,20.604395604395606,38.2967032967033,35.73260073260073,8.647288507594293,21.581143277905362,34.1524168021513,32.31666028368604,0.5480064016873719,False,0.04740482042100682,False,-0.10821522840867485,True,-0.09559730830894006,True,-13.88783987915408,พืชอาหาร,13.88783987915408,Q2,price FELL since training
P15035,4.5787545787545785,12.783882783882785,25.31135531135531,65.23809523809524,85.60298676543184,75.57766645382613,91.93338336874714,54.780504610948945,17.695692309570312,False,4.91194926701849,False,2.6321003849012983,False,-0.16029883443070964,True,93.59015175634087,พืชอาหาร,93.59015175634087,Q4 (largest gap),price ROSE since training
P15039,1.465201465201465,4.175824175824176,7.655677655677656,20.366300366300365,2.1989063081287203,4.43857912615542,7.748392964457418,19.705304435757927,0.5007535552978517,False,0.06292289600037687,False,0.012110659950657889,False,-0.03245537572627436,True,5.8592226699597045,พืชอาหาร,5.8592226699597045,Q1 (smallest gap),price ROSE since training
P15040,1.465201465201465,4.175824175824176,5.054945054945055,8.241758241758241,1.7288108518272092,4.213211171356313,5.060390877636361,8.06713403275598,0.17991340637207034,False,0.008953201561643408,False,0.0010773257932801222,False,-0.021187737358940945,True,6.397746294859763,พืชอาหาร,6.397746294859763,Q1 (smallest gap),price ROSE since training
P16006,0.8827838827838828,2.9816849816849818,4.622710622710622,3.230769230769231,0.8786161932753119,2.947255648099459,4.593556945577209,3.2040686275496153,-0.00472107566738521,True,-0.011546938659518014,True,-0.006306619538369127,True,-0.008264472425119095,True,21.437249321816694,พืชน้ำมันและน้ำมันพืช,21.437249321816694,Q3,price ROSE since training
P16007,0.9963369963369964,2.586080586080586,4.816849816849817,3.282051282051282,1.0705665895790408,2.7010012755900514,4.907683767241872,3.2390105977599872,0.07450249615837552,False,0.04443817030606799,False,0.018857542552875434,False,-0.013113958495003856,True,16.30597706182528,พืชน้ำมันและน้ำมันพืช,16.30597706182528,Q2,price ROSE since training
P16008,2.3736263736263736,2.9816849816849818,2.989010989010989,2.8424908424908426,2.594969166067494,2.8645773108625585,2.744247576255938,2.3850161933200265,0.09325089866732379,False,-0.039275668469928186,True,-0.08188775941437364,True,-0.16094146807169177,True,12.69789538338118,พืชน้ำมันและน้ำมันพืช,12.69789538338118,Q2,price ROSE since training
P16010,0.5494505494505495,2.399267399267399,4.487179487179487,5.619047619047619,0.69481689676697,2.565188215765761,4.663261245895218,5.734241262023702,0.2645667521158853,False,0.0691547830596225,False,0.03924107765664864,False,0.020500563580489455,False,16.064548204002143,พืชน้ำมันและน้ำมันพืช,16.064548204002143,Q2,price ROSE since training
P16011,1.164835164835165,3.1758241758241756,5.258241758241758,6.507326007326007,1.1648303859836453,3.13851558419811,5.258216843936906,6.483827178731506,-4.102598946085139e-06,True,-0.011747688020664322,True,-4.738143660478217e-06,True,-0.003611134368870759,True,10.854124211067814,พืชน้ำมันและน้ำมันพืช,10.854124211067814,Q2,price ROSE since training
P16012,1.1868131868131868,3.021978021978022,5.315018315018315,6.487179487179487,1.1863882463056963,3.043542268075349,4.9701932690519115,5.99573739020379,-0.00035805172390406133,True,0.0071358050722064225,False,-0.06487748969595321,True,-0.07575589637174775,True,15.91313448456306,พืชน้ำมันและน้ำมันพืช,15.91313448456306,Q2,price ROSE since training
P16022,0.8644688644688645,2.139194139194139,3.0549450549450547,4.377289377289378,1.2621968866704585,2.2220150455013736,3.119999057644016,4.172389383281107,0.4600836866993015,False,0.03871593736622434,False,0.021294655559731986,False,-0.0468097894261572,True,19.32634212260305,พืชน้ำมันและน้ำมันพืช,19.32634212260305,Q3,price ROSE since training
R11001,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,231.33600099444826,223.90272024524955,267.715328006954,290.9647990355998,1.3600421626115236,False,0.07767000400128929,False,-0.2575550127397558,True,-0.581400768672435,True,56.51442756853429,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,56.51442756853429,Q4 (largest gap),price ROSE since training
R11002,98.02197802197803,207.76556776556777,360.5860805860806,694.6520146520146,238.22751849387592,226.0703348572001,268.6400472899496,282.7779804830586,1.4303480025720525,False,0.0881029868832092,False,-0.25499052305814457,True,-0.5929213843499525,True,59.090278432961306,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,59.090278432961306,Q4 (largest gap),price ROSE since training
R11003,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,238.1843042618189,226.0493664863782,269.17090782752405,283.1440259772779,1.429907139890753,False,0.08800206365975405,False,-0.2535183072235467,True,-0.592652197028895,True,59.54656006262056,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,59.54656006262056,Q4 (largest gap),price ROSE since training
R11004,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,238.49105711996336,226.14774308536516,269.0902095137935,283.22470014523236,1.4330365692731688,False,0.0884755617472618,False,-0.25374210486320975,True,-0.5925361343821225,True,61.79760937681327,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,61.79760937681327,Q4 (largest gap),price ROSE since training
R11005,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,238.18910748268658,226.05502062228138,269.1485305059524,283.16849011990615,1.4299561413592465,False,0.08802927767776472,False,-0.25358036541929085,True,-0.5926170014611384,True,59.98337390356188,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,59.98337390356188,Q4 (largest gap),price ROSE since training
R11006,98.31501831501832,207.76556776556777,360.5860805860806,695.2380952380952,238.54913173577725,226.854487268916,270.23530953096383,284.1752661401099,1.4263752967163632,False,0.09187720423861186,False,-0.25056644146735957,True,-0.5912547541820337,True,62.26839806591556,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,62.26839806591556,Q4 (largest gap),price ROSE since training
R11007,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,231.48365822816507,224.35542761275184,267.5630884415064,289.29810419886104,1.3615485312514597,False,0.07984893755785,False,-0.25797721307871546,True,-0.5837985747982237,True,60.793103250357305,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,60.793103250357305,Q4 (largest gap),price ROSE since training
R11008,98.16849816849818,207.76556776556777,360.5860805860806,695.1648351648352,229.9834243718521,222.40563025841345,265.31006082947,289.0444067651099,1.342741599011777,False,0.07046433463587574,False,-0.26422545097068967,True,-0.5842073819850616,True,62.59396139447964,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,62.59396139447964,Q4 (largest gap),price ROSE since training
R11009,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,211.8604020897722,218.56780804644575,248.56078430846497,321.8951116429144,1.1613561199741333,False,0.05199244705006504,False,-0.3106755981693322,True,-0.5369025849572322,True,56.61057692307691,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,56.61057692307691,Q4 (largest gap),price ROSE since training
R11010,98.02197802197803,207.76556776556777,360.5860805860806,695.0915750915751,234.05096860333677,226.52355778173649,263.82969268687043,294.6605454888536,1.3877397021192428,False,0.09028440187612942,False,-0.2683309010207677,True,-0.5760838484482661,True,63.24728343906226,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,63.24728343906226,Q4 (largest gap),price ROSE since training
R11011,98.02197802197803,207.76556776556777,360.5860805860806,694.8717948717949,237.66578132154305,228.18362818008814,266.3214576357887,289.53959281278617,1.4246172758139481,False,0.09827451504167949,False,-0.2614205817292735,True,-0.5833194051771712,True,65.35117477069986,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,65.35117477069986,Q4 (largest gap),price ROSE since training
R11012,98.02197802197803,207.76556776556777,360.5860805860806,694.8717948717949,237.29553580371453,228.3322499034169,266.6369052090488,289.52442322895206,1.4208401074145762,False,0.09898984879465472,False,-0.2605457626770589,True,-0.5833412359435746,True,66.44950307861323,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,66.44950307861323,Q4 (largest gap),price ROSE since training
R11013,39.78021978021978,106.84981684981685,213.66300366300365,415.4945054945055,57.125351008041434,94.5200946514423,180.99025002504007,332.82237204527246,0.4360240170529753,False,-0.11539301200398525,True,-0.15291722515282116,True,-0.19897286812695605,True,29.51235344233031,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,29.51235344233031,Q3,price ROSE since training
R11014,39.78021978021978,106.84981684981685,213.66300366300365,415.4945054945055,57.66886124942766,93.22347854781937,180.0632547790751,296.1226565182864,0.4496868435629604,False,-0.12752795188362398,True,-0.1572558108231184,True,-0.28730066799354503,True,29.54178400707693,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,29.54178400707693,Q3,price ROSE since training
R11015,40.51282051282051,106.77655677655677,214.83516483516485,411.17216117216117,60.0531739175538,87.34252214257097,181.4278068123283,306.30658361413975,0.48232517897759386,False,-0.18200656792720837,True,-0.15550228031090157,True,-0.2550405583371033,True,30.89651411432096,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,30.89651411432096,Q3,price ROSE since training
R11016,40.51282051282051,106.77655677655677,214.83516483516485,411.17216117216117,60.05470225575206,87.35708875271864,181.34594189989699,306.37474378648693,0.4823629037812219,False,-0.1818701465011256,True,-0.1558833394940857,True,-0.2548747879402144,True,30.89651411432096,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,30.89651411432096,Q3,price ROSE since training
R11017,49.523809523809526,79.92673992673993,150.0732600732601,285.16483516483515,55.07711087740385,64.02171510130495,124.22560963613209,233.38823702745822,0.11213396963988533,False,-0.1989950402082378,True,-0.17223355063060636,True,-0.18156726129099426,True,12.316735154897335,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,12.316735154897335,Q2,price ROSE since training
R11018,58.97435897435897,70.51282051282051,96.7032967032967,244.13919413919413,67.36830625429258,75.90598439646291,102.20434749170101,254.97737630208334,0.14233214952930898,False,0.07648486962256497,False,0.05688586610736279,False,0.044393454320611474,False,7.256826904976882,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,7.256826904976882,Q1 (smallest gap),price ROSE since training
R11019,64.46886446886447,82.6007326007326,110.62271062271063,234.981684981685,64.92964189131182,83.50165711567078,106.51358691763966,227.91340877546932,0.007147286155007194,False,0.010906979715216135,False,-0.037145389784250825,True,-0.0300801154216193,True,8.731029634271223,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,8.731029634271223,Q2,price ROSE since training
R11020,33.15018315018315,51.0989010989011,86.26373626373626,230.4029304029304,36.760532924107146,48.21215909741301,83.12405831473214,221.7797073531937,0.1089088937327348,False,-0.056493230566756265,True,-0.03639626666998411,True,-0.03742670735418317,True,6.69889320337058,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,6.69889320337058,Q1 (smallest gap),price ROSE since training
R11021,33.15018315018315,48.35164835164835,94.13919413919415,225.45787545787545,39.485025147378664,54.36341897035256,97.13412710336539,229.30123554830587,0.19109523372755519,False,0.1243343468868371,False,0.031813879347033024,False,0.01704690990556467,False,10.072656191165343,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,10.072656191165343,Q2,price ROSE since training
R11022,33.15018315018315,51.0989010989011,86.26373626373626,230.4029304029304,36.32311609289148,49.07155466603709,83.02615613553114,220.6680447644803,0.09571388876899156,False,-0.03967495169690867,True,-0.03753118365180463,True,-0.04225157041807434,True,7.363331152944064,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,7.363331152944064,Q1 (smallest gap),price ROSE since training
R11023,33.15018315018315,51.0989010989011,86.26373626373626,230.4029304029304,37.094096089457416,56.84962189503205,91.3476795014881,237.91583319024724,0.1189710754057319,False,0.11254098762320781,False,0.0589348833930468,False,0.03260767028517487,False,11.035761854976156,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,11.035761854976156,Q2,price ROSE since training
R11024,29.743589743589745,47.54578754578755,79.59706959706959,276.8498168498169,36.88720077123397,48.596008971497255,81.95859178256639,277.70428042010076,0.2401731293776938,False,0.02208863245136751,False,0.02966845635713876,False,0.003086379395177297,False,21.690669459718944,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,21.690669459718944,Q3,price ROSE since training
R11025,29.743589743589745,47.54578754578755,79.59706959706959,276.8498168498169,31.920800960107602,47.899338048019686,80.42967140281593,272.4168017041552,0.07319934262430729,False,0.007436000547717557,False,0.010460206763403115,False,-0.016012346318677373,True,19.65773087931752,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,19.65773087931752,Q3,price ROSE since training
R11026,86.3003663003663,182.49084249084248,337.8021978021978,664.981684981685,216.78960756853823,201.29317667196085,245.8855463384272,267.27894318409454,1.5120357753060667,False,0.10303165859986581,False,-0.2721019935980197,True,-0.5980657073413143,True,59.22136953955136,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,59.22136953955136,Q4 (largest gap),price ROSE since training
R11027,86.3003663003663,181.57509157509156,336.8864468864469,664.065934065934,223.17950595953525,204.6620812049279,248.46973550538004,266.8150297171904,1.5860783160845975,False,0.12714843996258457,False,-0.2624525628686664,True,-0.598210033025578,True,61.37509043420681,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,61.37509043420681,Q4 (largest gap),price ROSE since training
R11028,85.78754578754578,182.1978021978022,335.3113553113553,661.1721611721612,180.57232375372024,193.25067429315476,224.82226741357601,333.4036406911773,1.1048780693751337,False,0.06066413514337056,False,-0.329511918244415,True,-0.4957385379019867,True,59.84206853491021,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,59.84206853491021,Q4 (largest gap),price ROSE since training
R11029,91.57509157509158,194.15384615384616,278.8498168498169,176.57142857142858,90.40712193080357,188.02960003863325,260.4898364168384,155.2840616414835,-0.012754228515625039,True,-0.03154326446028838,True,-0.06584182353208007,True,-0.12055952144790902,True,3.519199646903046,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,3.519199646903046,Q1 (smallest gap),price ROSE since training
R11030,95.97069597069597,207.04761904761904,282.2197802197802,220.41758241758242,92.4719721196772,200.57733981513277,267.3723940447573,196.2312691377633,-0.036456168371302416,True,-0.031250198684961254,True,-0.0526093038675759,True,-0.10972950984462762,True,3.2387786373659275,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,3.2387786373659275,Q1 (smallest gap),price ROSE since training
R11031,83.51648351648352,169.97802197802199,241.52380952380952,138.95238095238096,87.15600049364697,175.64415833190247,244.33741218091805,142.39076272035257,0.0435784269634045,False,0.033334523416286815,False,0.01164938008660867,False,0.02474503671261265,False,-2.3664294306335174,ราคาขายส่งข้าว ผลิตภัณฑ์ข้าวและกระสอบป่าน,2.3664294306335174,Q1 (smallest gap),price FELL since training
