product_id,group,category,status,move_rate,mean_price,raw_reports,adf_p_min,adf_p_max
P13062,Organic Veg & Fruits,Retail,active,0.004318618042226488,380.5275779376499,165.0,0.9681144481838858,0.9681144481838858
P13063,Organic Veg & Fruits,Retail,active,0.0023992322456813818,391.3525179856115,201.0,0.6570884203160772,0.6570884203160772
P13064,Organic Veg & Fruits,Retail,active,0.0028790786948176585,441.621103117506,140.0,0.5760598542711706,0.5760598542711706
P13065,Organic Veg & Fruits,Retail,active,0.0019193857965451055,462.6282973621103,167.0,0.19612836207322082,0.19612836207322082
P13066,Organic Veg & Fruits,Retail,active,0.005758157389635317,130.54436450839327,240.0,0.5864032290465739,0.5864032290465739
P13067,Organic Veg & Fruits,Retail,active,0.003838771593090211,112.66139088729017,241.0,0.1855610478336463,0.1855610478336463
P13068,Organic Veg & Fruits,Retail,active,0.0028790786948176585,186.65707434052757,237.0,0.6877451930956572,0.6877451930956572
P13069,Organic Veg & Fruits,Retail,active,0.0028790786948176585,163.93093525179856,245.0,0.561128144835289,0.561128144835289
P13070,Organic Veg & Fruits,Retail,active,0.0019193857965451055,131.05755395683454,249.0,0.012998593262083472,0.012998593262083472
P13071,Organic Veg & Fruits,Retail,active,0.00527831094049904,117.40383693045564,240.0,0.7998520086616208,0.7998520086616208
P13072,Organic Veg & Fruits,Retail,active,0.0004798464491362764,49.3841726618705,246.0,0.7493719138566236,0.7493719138566236
P13073,Organic Veg & Fruits,Retail,active,0.0004798464491362764,49.663309352517985,237.0,0.7979296953696016,0.7979296953696016
P13074,Organic Veg & Fruits,Retail,active,0.0009596928982725527,494.5707434052758,240.0,0.4886213098944516,0.4886213098944516
P13075,Organic Veg & Fruits,Retail,active,0.0019193857965451055,505.9712230215827,232.0,0.5443155558667966,0.5443155558667966
P13076,Organic Veg & Fruits,Retail,active,0.0,7.25,244.0,,
P13077,Organic Veg & Fruits,Retail,active,0.0,7.25,248.0,,
P13078,Organic Veg & Fruits,Retail,active,0.0019193857965451055,376.99520383693044,187.0,8.016878279590972e-12,6.307310332744205e-12
P13079,Organic Veg & Fruits,Retail,active,0.0023992322456813818,370.3390887290168,212.0,0.3212840441607592,0.3212840441607592
P13080,Organic Veg & Fruits,Retail,active,0.0,186.0,210.0,,
P13081,Organic Veg & Fruits,Retail,active,0.004318618042226488,192.65755395683453,213.0,0.12419460926519688,0.12419460926519688
P13082,Fresh Vegetables,Retail,active,0.20585412667946257,176.93525179856115,1139.0,0.16031586266787357,0.1430003663696014
P13083,Fresh Vegetables,Retail,active,0.190978886756238,207.62110311750598,997.0,0.18375494665618886,0.15639671576862502
P13084,Fresh Vegetables,Retail,active,0.14923224568138196,79.86570743405275,1139.0,4.460333418489169e-06,6.436909390608628e-05
P13085,Fresh Vegetables,Retail,active,0.13483685220729366,98.46282973621103,997.0,0.00011561127369730488,1.037830320459237e-05
P13086,Fresh Vegetables,Retail,active,0.04990403071017274,66.90167865707434,997.0,1.8066575449998494e-12,4.3113704363770745e-10
P13087,Fresh Vegetables,Retail,active,0.058061420345489445,58.9400479616307,1139.0,0.002997853863749891,0.15761487720160883
P13088,Fresh Vegetables,Retail,active,0.15882917466410748,163.189448441247,997.0,0.4584843037586489,0.48284136399565414
P13089,Fresh Vegetables,Retail,active,0.14971209213051823,188.1270983213429,997.0,0.5105412636812525,0.4974489265248801
P13090,Fresh Vegetables,Retail,active,0.04990403071017274,103.60191846522781,997.0,5.45608757002118e-06,8.296199464399586e-05
P13091,Fresh Vegetables,Retail,active,0.02111324376199616,178.55635491606714,948.0,0.07330937293031485,0.055808140947868026
P13092,Fresh Vegetables,Retail,active,0.021593090211132437,20.628297362110313,948.0,5.307552312092588e-06,0.001273825709818954
P14001,Fruits,Retail,active,0.07053742802303263,49.462829736211035,1913.0,9.916728376883445e-06,1.547216400440862e-05
P14002,Fruits,Retail,active,0.07245681381957773,61.05515587529976,1913.0,6.145645628637073e-07,2.7621641888459984e-06
P14003,Fruits,Retail,active,0.07053742802303263,72.87769784172662,1913.0,1.9748223817937492e-05,3.981449469184351e-06
P14004,Fruits,Retail,active,0.008637236084452975,30.810551558752998,1913.0,0.13351347262690882,0.23516896542375176
P14005,Fruits,Retail,active,0.011516314779270634,25.293525179856115,1913.0,0.03405921612485843,0.08157423218753229
P14006,Fruits,Retail,active,0.00527831094049904,9.481798561151079,483.0,0.0016615975082791242,0.01425422498703742
P14007,Fruits,Retail,active,0.023512476007677544,39.63069544364508,1913.0,0.004241566263670473,0.009642639793109418
P14008,Fruits,Retail,active,0.019193857965451054,47.78417266187051,1910.0,0.08606673607578952,0.17037700809949569
P14009,Fruits,Retail,active,0.022072936660268713,33.21822541966427,1913.0,0.05518970529426941,0.11394682582259646
P14010,Fruits,Retail,active,0.029750479846449136,30.43884892086331,1913.0,2.82025444774807e-06,4.490997587386117e-06
P14011,Fruits,Retail,active,0.030230326295585412,41.36690647482014,1913.0,1.5439728253397184e-05,0.006674957558024245
P14012,Fruits,Retail,active,0.05758157389635317,76.85611510791367,1790.0,0.0002100175433629813,0.015373589914773158
P14013,Fruits,Retail,active,0.058061420345489445,60.01199040767386,1790.0,0.00043111760642905315,0.0006416037065756576
P14014,Fruits,Retail,active,0.03598848368522073,59.23741007194245,1421.0,0.0008079360365806234,0.0005917989140864327
P14015,Fruits,Retail,active,0.034069097888675626,46.750599520383695,1421.0,0.0012796688782836633,0.0010320917168948123
P14016,Fruits,Retail,active,0.03694817658349328,50.00959232613909,1194.0,0.00039763583207404863,0.0021171329945196826
P14017,Fruits,Retail,active,0.03742802303262956,48.270983213429254,1103.0,1.1376281567607704e-05,2.3756373091170288e-05
P14018,Fruits,Retail,empty,,,,,
P14019,Fruits,Retail,active,0.025911708253358926,112.27338129496403,1147.0,0.10343617940334832,0.10706907596646575
P14020,Fruits,Retail,active,0.03790786948176583,149.4052757793765,1333.0,0.00958105425926492,0.049470668956542466
P14021,Fruits,Retail,active,0.02783109404990403,53.800959232613906,1086.0,0.00330745980071551,0.010638448250539691
P14022,Fruits,Retail,active,0.0023992322456813818,44.381294964028775,509.0,0.3666592685532069,0.39144660055152314
P14023,Fruits,Retail,active,0.009117082533589251,83.77458033573141,601.0,0.11808778071159354,0.14020567457359334
P14024,Fruits,Retail,active,0.0019193857965451055,61.99040767386091,466.0,0.16096876717590192,0.07893168936557587
P14025,Fruits,Retail,active,0.0009596928982725527,41.410071942446045,466.0,0.2725594742650206,0.27255947426502114
P14026,Fruits,Retail,active,0.010076775431861805,28.35779376498801,1913.0,0.926333795711098,0.935587335226658
P14027,Fruits,Retail,active,0.010076775431861805,24.17937649880096,1913.0,0.9759760582332956,0.9786071022078403
P14028,Fruits,Retail,active,0.010076775431861805,21.27242206235012,1913.0,0.9253245244630571,0.9732275774982067
P14029,Fruits,Retail,empty,,,,,
P14030,Fruits,Retail,active,0.01583493282149712,55.458033573141485,1080.0,0.00637504026036932,0.010831994329618096
P14031,Fruits,Retail,empty,,,,,
P14032,Fruits,Retail,empty,,,,,
P14033,Fruits,Retail,active,0.03838771593090211,41.07194244604317,1913.0,0.0008742837272801276,0.0010405219397205269
P14034,Fruits,Retail,active,0.03262955854126679,100.06714628297362,1482.0,0.021741624091929913,0.027457786408561835
P14035,Fruits,Retail,active,0.02495201535508637,90.62350119904077,1467.0,0.041992852293192814,0.08793879993145293
P14036,Fruits,Retail,active,0.022072936660268713,52.961630695443645,1467.0,0.0017146618902275684,0.008139519884331937
P14037,Organic Veg & Fruits,Retail,active,0.0,8.400000000000002,254.0,,
P14038,Organic Veg & Fruits,Retail,active,0.0,11.25,252.0,,
P14039,Organic Veg & Fruits,Retail,active,0.0,65.0,255.0,,
P14040,Organic Veg & Fruits,Retail,active,0.0,65.0,256.0,,
P14041,Organic Veg & Fruits,Retail,active,0.0,70.0,237.0,,
P14042,Organic Veg & Fruits,Retail,active,0.0,70.0,237.0,,
P14043,Organic Veg & Fruits,Retail,active,0.0,50.0,198.0,,
P14044,Organic Veg & Fruits,Retail,active,0.0,50.0,243.0,,
